"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description","consc_diff"
"742",1,17,17,"pos",51,49,"blood",10,"blood colour",2
"743",1,17,17,"pos",50,51,"trace",10,"longer term memory",-1
"744",1,17,17,"pos",50,49,"limbs",10,"number of limbs",1
"745",1,16,16,"pos",92,64,"deception",9,"Hiding after stealing",28
"746",1,16,16,"neg",59,60,"DNA",11,"DNA resembles humans",-1
"747",1,16,16,"neg",71,71,"blood",11,"Colour of blood",0
"748",1,16,16,"neg",100,100,"discrimination",11,"Recognising slight differences",0
"749",1,16,16,"neg",100,98,"trace",11,"Longer memory",2
"750",1,16,16,"neg",73,73,"limbs",11,"Number of arms",0
"751",1,16,16,"neg",86,86,"eyes",11,"Placement of eyes",0
"752",1,16,16,"neg",100,100,"mirror",13,"Understanding mirrors",0
"753",1,15,15,"pos",100,100,"limbs",10,"Number of arm like limbs",0
"754",1,15,15,"neg",100,100,"discrimination",12,"Telling the difference in simple things",0
"755",1,15,15,"neg",99,100,"DNA",12,"DNA makup",-1
"756",1,15,15,"neg",98,99,"deception",10,"Hiding stealing or not",-1
"757",1,15,15,"pos",100,100,"eyes",10,"Eye positions",0
"758",1,15,15,"neg",96,100,"trace",12,"Time between light and treat",-4
"759",1,15,15,"neg",100,100,"mirror",14,"Cleaning off dirt on their heads",0
"760",1,15,15,"pos",99,100,"blood",10,"Different blood colour",-1
"761",1,14,14,"pos",100,100,"trace",11,"Rubs can only associate light with treat when treat was given immediately",0
"762",1,14,14,"neg",100,100,"limbs",11,"Arm like limbs. Chups have two and yubs have five",0
"763",1,14,14,"neg",100,100,"deception",11,"Leems hide when caught stealing and norps do not",0
"764",1,14,14,"neg",100,100,"eyes",11,"Side by side/above each other eyes",0
"765",1,14,14,"neg",100,100,"discrimination",13,"Pods can tell difference between similar objects and huls can’t",0
"766",1,14,14,"neg",100,73,"mirror",15,"Ignoring/paying attention to dirt in mirror",27
"767",1,14,14,"neg",100,100,"DNA",13,"Vem have DNA similar to humans and dobs do not",0
"768",1,14,14,"neg",100,100,"blood",11,"Colour of their blood",0
"769",1,13,13,"pos",18,9,"eyes",10,"eyes differ",9
"770",1,13,13,"pos",50,19,"deception",10,"huls clever",31
"771",1,13,13,"pos",50,21,"trace",10,"dobs are clever",29
"772",1,13,13,"pos",18,28,"blood",10,"blood colour",-10
"773",1,13,13,"pos",43,14,"DNA",12,"no dna chups",29
"774",1,13,13,"pos",26,1,"mirror",14,"yubs self conscious",25
"775",1,13,13,"pos",25,5,"limbs",10,"toffs more human",20
"776",1,13,13,"pos",31,6,"discrimination",12,"xons are clever",25
"777",1,12,12,"neg",100,100,"blood",11,"Colour of their blood.",0
"778",1,12,12,"pos",100,100,"limbs",9,"Different number of limbs.",0
"779",1,12,12,"neg",100,100,"mirror",15,"Willingness to clean.",0
"780",1,12,12,"neg",100,100,"DNA",13,"Different chemical structure.",0
"781",1,12,12,"pos",100,100,"eyes",9,"Positioning of their eyes.",0
"782",1,12,12,"pos",100,100,"deception",9,"Shuks have some morals.",0
"783",1,12,12,"neg",100,100,"discrimination",13,"Toffs are more human.",0
"784",1,12,12,"neg",100,100,"trace",11,"Better association skills.",0
"785",1,11,11,"pos",20,21,"blood",10,"blood colour",-1
"786",1,11,11,"neg",100,100,"trace",12,"memory retention",0
"787",1,11,11,"neg",100,100,"limbs",10,"limb number",0
"788",1,11,11,"pos",100,100,"mirror",14,"how they perceive",0
"789",1,11,11,"neg",100,100,"DNA",14,"human gene DNA",0
"790",1,11,11,"neg",100,100,"eyes",10,"eye placement",0
"791",1,11,11,"neg",100,100,"discrimination",14,"brain power",0
"792",1,11,11,"pos",100,100,"deception",8,"situation reaction",0
"793",1,10,10,"pos",61,60,"blood",9,"different colour blood",1
"794",1,10,10,"neg",57,57,"trace",13,"verms need treat first",0
"795",1,10,10,"pos",63,60,"deception",7,"xons dont hide",3
"796",1,10,10,"neg",59,58,"eyes",11,"different eye placement",1
"797",1,10,10,"pos",60,60,"mirror",13,"shuks stay clean",0
"798",1,10,10,"pos",62,59,"DNA",13,"geks not human dna",3
"799",1,10,10,"pos",60,59,"discrimination",13,"cant tell difference",1
"800",1,10,10,"pos",58,60,"limbs",9,"chups more limbs",-2
"801",1,9,9,"pos",0,0,"DNA",12,"Human DNA",0
"802",1,9,9,"pos",22,24,"mirror",12,"Ignore dirt",-2
"803",1,9,9,"pos",0,0,"eyes",10,"Eyes situated differently",0
"804",1,9,9,"neg",18,20,"limbs",10,"Amount of arms",-2
"805",1,9,9,"neg",22,21,"deception",8,"Hide and show",1
"806",1,9,9,"pos",42,43,"discrimination",12,"Eyes and brain",-1
"807",1,9,9,"neg",34,30,"blood",10,"Colour of blood",4
"808",1,9,9,"pos",26,29,"trace",12,"Impatient action",-3
"809",1,8,8,"neg",100,100,"blood",11,"The blood colour",0
"810",1,8,8,"neg",100,100,"limbs",11,"Gems have more arms",0
"811",1,8,8,"neg",100,100,"mirror",13,"Fiks like to keep clean",0
"812",1,8,8,"neg",100,100,"trace",13,"Don's react quicker",0
"813",1,8,8,"neg",100,100,"deception",9,"Rubs are truthful",0
"814",1,8,8,"neg",100,100,"eyes",11,"Elms eyes resemble humans",0
"815",1,8,8,"pos",100,100,"DNA",11,"Pods DNA resemble humans",0
"816",1,8,8,"neg",100,100,"discrimination",13,"Toffs can tell small differences",0
"817",1,7,7,"neg",49,50,"limbs",12,"number of arms",-1
"818",1,7,7,"neg",100,100,"trace",14,"Yubs remember longer",0
"819",1,7,7,"pos",50,50,"eyes",10,"Different eye positions",0
"820",1,7,7,"neg",100,100,"discrimination",14,"Enhanced cognition skills",0
"821",1,7,7,"pos",100,100,"deception",8,"They are cunning",0
"822",1,7,7,"pos",50,50,"blood",10,"Different blood colour",0
"823",1,7,7,"neg",50,50,"DNA",12,"Human like DNA",0
"824",1,7,7,"pos",100,38,"mirror",12,"Self recognition ability",62
"825",1,6,6,"neg",0,100,"deception",9,"dobs attempt to hide themselves and xons do not",-100
"826",1,6,6,"pos",48,48,"trace",13,"the time difference surrounding the treat",0
"827",1,6,6,"pos",49,48,"DNA",11,"norps building blocks are like the dna of a human where pods arent",1
"828",1,6,6,"pos",59,43,"discrimination",13,"leems can determine the difference between objects and vems arent able to",16
"829",1,6,6,"pos",48,47,"limbs",11,"the quantity of limbs",1
"830",1,6,6,"pos",49,49,"eyes",9,"the location of their eyes",0
"831",1,6,6,"pos",52,48,"blood",9,"the colour of their blood",4
"832",1,6,6,"pos",60,39,"mirror",11,"the cleanliness",21
"833",1,5,5,"neg",100,100,"blood",10,"Different coloured blood",0
"834",1,5,5,"pos",58,58,"limbs",10,"Number of arms",0
"835",1,5,5,"pos",100,100,"discrimination",12,"Geks can differentiate",0
"836",1,5,5,"neg",100,100,"DNA",12,"DNA building blocks",0
"837",1,5,5,"neg",100,99,"deception",10,"self preservation technique",1
"838",1,5,5,"neg",100,100,"trace",14,"Safistication of comprehension",0
"839",1,5,5,"neg",73,74,"eyes",10,"Eye configuration",-1
"840",1,5,5,"neg",100,100,"mirror",12,"cleanliness",0
"841",1,4,4,"pos",81,50,"mirror",11,"Acting on their reflection",31
"842",1,4,4,"neg",88,90,"eyes",11,"Eye location",-2
"843",1,4,4,"pos",86,88,"trace",13,"Memory",-2
"844",1,4,4,"pos",83,83,"DNA",11,"DNA make up",0
"845",1,4,4,"pos",86,85,"limbs",9,"Number of arms",1
"846",1,4,4,"neg",81,80,"deception",11,"Deception technique",1
"847",1,4,4,"pos",85,84,"discrimination",11,"Ability to differentiate",1
"848",1,4,4,"neg",79,81,"blood",11,"Colour of blood",-2
"849",1,3,3,"neg",76,77,"discrimination",12,"Geks see better",-1
"850",1,3,3,"neg",80,79,"deception",12,"Shuks are honest",1
"851",1,3,3,"pos",79,60,"mirror",10,"Vems are cleaner",19
"852",1,3,3,"pos",75,72,"blood",10,"Blood colour",3
"853",1,3,3,"pos",93,84,"DNA",10,"Toffs are closer to humans",9
"854",1,3,3,"pos",76,77,"trace",12,"Zags are smarter",-1
"855",1,3,3,"pos",79,79,"limbs",8,"Number of arms",0
"856",1,3,3,"neg",78,77,"eyes",12,"Eye position",1
"857",1,2,2,"pos",73,63,"discrimination",11,"Attention to detail",10
"858",1,2,2,"pos",52,50,"eyes",11,"eye placement",2
"859",1,2,2,"neg",60,57,"DNA",11,"DNA make-up",3
"860",1,2,2,"pos",77,78,"mirror",9,"different reality preceptions",-1
"861",1,2,2,"neg",46,50,"limbs",9,"number of limbs",-4
"862",1,2,2,"pos",55,59,"blood",9,"blood colour",-4
"863",1,2,2,"pos",80,74,"trace",11,"length of patience",6
"864",1,2,2,"pos",84,80,"deception",11,"acceptance of consequence",4
"865",1,1,1,"pos",76,74,"eyes",10,"position of eyes",2
"866",1,1,1,"pos",85,50,"trace",10,"time of association with treat",35
"867",1,1,1,"pos",77,54,"deception",10,"hiding when caught",23
"868",1,1,1,"neg",57,58,"limbs",10,"amount of arm like limbs",-1
"869",1,1,1,"neg",60,40,"blood",10,"colour of blood",20
"870",1,1,1,"neg",69,45,"mirror",10,"attentiveness to act on dirt",24
"871",1,1,1,"pos",85,56,"DNA",10,"the resemblance to human dna",29
"872",1,1,1,"pos",89,56,"discrimination",10,"ability to differentiate between similar objects",33
"873",2,107,107,"neg",50,49,"blood",11,"Different coloured blood",1
"874",2,107,107,"neg",73,74,"deception",11,"Huls hide",-1
"875",2,107,107,"neg",50,49,"limbs",11,"More limbs (Dobs)",1
"876",2,107,107,"neg",53,52,"DNA",11,"Different DNA",1
"877",2,107,107,"neg",61,54,"trace",11,"Memory length",7
"878",2,107,107,"neg",56,56,"mirror",13,"Reflection awareness",0
"879",2,107,107,"neg",51,51,"eyes",11,"Orientation of eyes",0
"880",2,107,107,"neg",56,55,"discrimination",15,"Level of perception",1
"881",2,106,106,"neg",84,83,"mirror",13,"Toffs clean themselves",1
"882",2,106,106,"neg",81,82,"eyes",11,"their eyes",-1
"883",2,106,106,"neg",43,44,"blood",11,"Blood colour",-1
"884",2,106,106,"neg",50,52,"limbs",11,"number of arms",-2
"885",2,106,106,"neg",91,94,"discrimination",15,"mental capacity",-3
"886",2,106,106,"neg",92,93,"deception",11,"guilt",-1
"887",2,106,106,"neg",87,86,"trace",11,"mental capacity",1
"888",2,106,106,"neg",93,93,"DNA",11,"genetic makeup",0
"889",2,104,104,"pos",100,80,"deception",10,"The difference is in whether they hide or not when stealing food from neighbours.",20
"890",2,104,104,"pos",66,69,"limbs",10,"The number of limbs",-3
"891",2,104,104,"pos",94,84,"trace",10,"The difference is in the short term memory",10
"892",2,104,104,"pos",71,72,"DNA",10,"The composition of their genetic code",-1
"893",2,104,104,"pos",90,81,"mirror",12,"They differ in self hygiene",9
"894",2,104,104,"pos",50,51,"blood",10,"The colour of blood",-1
"895",2,104,104,"pos",100,94,"discrimination",14,"They have different ways to perceive and elaborate similar objects.",6
"896",2,104,104,"pos",51,50,"eyes",10,"The position of their eyes",1
"897",2,104,104,"pos",76,50,"mirror",12,"Understanding their reflection",26
"898",2,104,104,"pos",49,49,"DNA",10,"human DNA blocks",0
"899",2,104,104,"pos",50,48,"blood",10,"Toffs red blooded",2
"900",2,104,104,"pos",77,49,"trace",10,"higher cognitive reasoning",28
"901",2,104,104,"neg",50,49,"limbs",10,"less arm-like limbs",1
"902",2,104,104,"neg",56,50,"deception",10,"hiding when stealing",6
"903",2,104,104,"pos",50,49,"eyes",10,"horizontal eye positioning",1
"904",2,104,104,"pos",50,49,"discrimination",14,"greater visual differentiation",1
"905",2,104,104,"pos",100,100,"trace",10,"Fiks can make the association between light and the treat even when there is a one second delay, but pods could only do this when the treat was given immediately.",0
"906",2,104,104,"pos",100,100,"discrimination",14,"Zags can distinguish similar object, unlike Rubs",0
"907",2,104,104,"pos",100,100,"deception",10,"Xons hide when caught, Vems don't hide.",0
"908",2,104,104,"pos",100,100,"mirror",12,"Elms recognise their reflections, Yubs don't",0
"909",2,104,104,"pos",100,100,"eyes",10,"Shuks have human like eyes, Geks don't.",0
"910",2,104,104,"pos",100,100,"blood",10,"Hul blood is red, Toff is yellow.",0
"911",2,104,104,"pos",100,100,"limbs",10,"Dobs have two arms Norps have five.",0
"912",2,104,104,"pos",100,100,"DNA",10,"Leems have the same building block DNA as humans, Chups don't",0
"913",2,104,104,"neg",14,81,"deception",10,"Devious cunning corrupt",-67
"914",2,104,104,"pos",100,2,"mirror",12,"Fastidious ocd groomed",98
"915",2,104,104,"pos",100,97,"discrimination",14,"Intelligence observant teachable",3
"916",2,104,104,"neg",63,60,"trace",10,"Aware trained compliant",3
"917",2,104,104,"pos",89,94,"limbs",10,"Acceptable humanoid normality",-5
"918",2,104,104,"pos",90,89,"DNA",10,"Different characteristics ancestor",1
"919",2,104,104,"pos",91,72,"blood",10,"Human familiarity unknown",19
"920",2,104,104,"pos",98,67,"eyes",10,"Normality familiar acceptable",31
"921",2,103,103,"neg",100,100,"discrimination",15,"fiks can't tell the different between similar objects while shuks can",0
"922",2,103,103,"pos",100,100,"eyes",9,"Different eye placement",0
"923",2,103,103,"pos",100,100,"limbs",9,"leems have 3 more arms",0
"924",2,103,103,"pos",100,100,"deception",9,"toffs don't hide away when caught",0
"925",2,103,103,"neg",100,100,"mirror",13,"rubs like to clean themselves in a mirror while dobs ignore the mirror",0
"926",2,103,103,"neg",100,100,"blood",11,"tubs have red blood and chups have yellow blood",0
"927",2,103,103,"neg",100,100,"trace",11,"xons don't hold as much information as norps",0
"928",2,103,103,"neg",100,100,"DNA",11,"geks have dna that resembles humans while elms don't",0
"929",2,102,102,"neg",93,83,"mirror",14,"Rags will try and remove a speck of dirt from their forehead if they are it in a mirror and zags just ignore the mirror",10
"930",2,102,102,"neg",90,87,"discrimination",16,"Toffs can tell the difference between very similar objects and fiks cannot",3
"931",2,102,102,"pos",100,100,"limbs",8,"Keems have 2 arms and dons have 5 arms",0
"932",2,102,102,"pos",100,100,"deception",8,"Pods and norms react differently when caught stealing",0
"933",2,102,102,"pos",79,79,"eyes",8,"Shuks have their eyes horizontal and elms eyes are vertically aligned",0
"934",2,102,102,"neg",83,85,"DNA",12,"Yubs DNA is chemically similar to ours and xons are chemically distinct",-2
"935",2,102,102,"pos",92,85,"trace",10,"Hulse were able to associate cause and effect after time had passed and chips could only associate thing immediately",7
"936",2,102,102,"pos",91,93,"blood",10,"Gek blood is red and even blood is yellow",-2
"937",2,101,101,"pos",80,78,"limbs",7,"Elms have more arms",2
"938",2,101,101,"neg",89,70,"trace",11,"Association between treats and lights varies with time",19
"939",2,101,101,"neg",82,97,"DNA",13,"resemblance to human DNA",-15
"940",2,101,101,"neg",85,71,"discrimination",17,"tell the difference between similar objects",14
"941",2,101,101,"pos",91,79,"deception",7,"concealing themselves",12
"942",2,101,101,"neg",92,89,"mirror",15,"removal of dirt",3
"943",2,101,101,"neg",89,90,"eyes",9,"different eye positions",-1
"944",2,101,101,"neg",91,91,"blood",11,"different blood colour",0
"945",2,100,100,"neg",100,100,"trace",12,"Huls had slight delayed gratification",0
"946",2,100,100,"neg",100,100,"deception",8,"Elms are more crafty than Rubs",0
"947",2,100,100,"neg",100,100,"eyes",10,"The positioning of their eyes",0
"948",2,100,100,"neg",100,100,"limbs",8,"The number of arm-like limbs",0
"949",2,100,100,"pos",100,85,"mirror",14,"Toffs ignore the mirror reflection",15
"950",2,100,100,"neg",100,100,"DNA",14,"Human DNA",0
"951",2,100,100,"pos",100,100,"discrimination",16,"Differentiate between simple objects",0
"952",2,100,100,"neg",100,100,"blood",12,"Blood colour",0
"953",2,99,99,"pos",48,50,"mirror",13,"removes dirt on forehead",-2
"954",2,99,99,"pos",100,100,"trace",11,"speed of association",0
"955",2,99,99,"neg",100,100,"deception",9,"don't hide when stealing",0
"956",2,99,99,"pos",51,52,"DNA",13,"building blocks of human DNA",-1
"957",2,99,99,"pos",100,100,"discrimination",15,"ability to differentiate",0
"958",2,99,99,"neg",51,52,"limbs",9,"number of limbs",-1
"959",2,99,99,"neg",51,51,"eyes",11,"eye position",0
"960",2,99,99,"pos",50,51,"blood",11,"blood color",-1
"961",2,98,98,"neg",67,68,"blood",12,"blood color",-1
"962",2,98,98,"neg",77,79,"mirror",14,"Shuks ignore fleck of dirt on their foreheads",-2
"963",2,98,98,"neg",76,77,"DNA",14,"Dobs DNA has no chemical resemblance to human DNA",-1
"964",2,98,98,"neg",69,73,"eyes",12,"Chups eyes are stacked",-4
"965",2,98,98,"pos",75,76,"deception",8,"Yubs steal food but don't hide when caught",-1
"966",2,98,98,"neg",87,85,"discrimination",16,"Pods are unable to tell the similarities between objects",2
"967",2,98,98,"neg",77,76,"limbs",10,"Huls have 3 more limbs than Rubs",1
"968",2,98,98,"neg",76,76,"trace",12,"Xons wanted their treat earlier than Elms",0
"969",2,97,97,"neg",57,57,"deception",9,"Elms do not attempt to hide after stealing food and Rubs attempt to hide.",0
"970",2,97,97,"pos",55,55,"eyes",11,"Eyes are located differently,",0
"971",2,97,97,"pos",60,59,"trace",11,"Their memories differ.",1
"972",2,97,97,"pos",65,68,"limbs",9,"Dobs have five arms instead of two.",-3
"973",2,97,97,"pos",63,62,"DNA",13,"Different gene pools.",1
"974",2,97,97,"pos",70,71,"discrimination",15,"Fiks seem to be more intelligent.",-1
"975",2,97,97,"pos",62,67,"blood",11,"Different color blood.",-5
"976",2,97,97,"pos",60,62,"mirror",13,"Pods are more aware of their appearance.",-2
"977",2,96,96,"pos",62,63,"limbs",8,"Two arms",-1
"978",2,96,96,"neg",60,60,"blood",12,"Red Blood",0
"979",2,96,96,"pos",71,70,"eyes",10,"Bilaterally symmetrical eyes",1
"980",2,96,96,"pos",81,62,"DNA",12,"Similar Human Nucleotides",19
"981",2,96,96,"pos",84,63,"discrimination",14,"Better object differentiation",21
"982",2,96,96,"neg",73,60,"trace",12,"Better memory",13
"983",2,96,96,"pos",87,77,"deception",8,"Social intelligence",10
"984",2,96,96,"pos",72,72,"mirror",12,"Attention to detail",0
"985",2,95,95,"neg",70,100,"limbs",9,"Number of arms",-30
"986",2,95,95,"pos",95,79,"DNA",11,"building blocks",16
"987",2,95,95,"pos",84,44,"blood",11,"Color of blood",40
"988",2,95,95,"pos",100,82,"trace",11,"Zags are able to make the association",18
"989",2,95,95,"pos",78,25,"mirror",11,"They can see dirt on them in a mirror and they act to remove it",53
"990",2,95,95,"neg",27,75,"deception",9,"Vems hide when they steal food from their neighbours",-48
"991",2,95,95,"pos",71,20,"eyes",9,"Situation of their eyes",51
"992",2,95,95,"pos",91,17,"discrimination",13,"Rubs can tell difference between similiar objects",74
"993",2,94,94,"neg",50,51,"limbs",10,"Huls have less arms",-1
"994",2,94,94,"pos",59,52,"trace",10,"Norps more aware",7
"995",2,94,94,"pos",50,51,"discrimination",12,"Xons have better discrimination",-1
"996",2,94,94,"pos",64,53,"mirror",10,"Geks recognise themselves",11
"997",2,94,94,"pos",50,50,"DNA",10,"different genes",0
"998",2,94,94,"neg",51,48,"eyes",10,"Eyes horizontal vs vertical",3
"999",2,94,94,"pos",63,50,"deception",8,"Toffs feel guilt/shame",13
"1000",2,94,94,"pos",49,50,"blood",10,"different colour blood",-1
"1001",2,93,93,"neg",100,100,"limbs",11,"have less arms",0
"1002",2,93,93,"pos",100,100,"mirror",9,"Actively clean",0
"1003",2,93,93,"neg",100,100,"trace",11,"Longer memory association",0
"1004",2,93,93,"neg",50,50,"DNA",11,"ACTG based genes",0
"1005",2,93,93,"neg",55,54,"eyes",11,"horizontal eye axis",1
"1006",2,93,93,"neg",82,82,"deception",9,"hiding when caught",0
"1007",2,93,93,"neg",73,73,"discrimination",13,"object recognition/differentiation",0
"1008",2,93,93,"neg",53,54,"blood",11,"different colored blood",-1
"1009",2,92,92,"pos",87,44,"discrimination",12,"differentiating similar objects",43
"1010",2,92,92,"pos",54,54,"blood",10,"their blood color",0
"1011",2,92,92,"pos",85,50,"trace",10,"long term memory",35
"1012",2,92,92,"pos",57,56,"eyes",10,"the position of eyes",1
"1013",2,92,92,"neg",57,63,"deception",10,"their honesty",-6
"1014",2,92,92,"neg",79,74,"mirror",10,"compulsion for cleanliness",5
"1015",2,92,92,"pos",88,50,"DNA",10,"resemblance to human genes",38
"1016",2,92,92,"pos",81,50,"limbs",10,"number of limbs",31
"1017",2,91,91,"pos",100,100,"eyes",9,"Eye position",0
"1018",2,91,91,"neg",100,100,"discrimination",13,"Item perception",0
"1019",2,91,91,"neg",100,100,"DNA",11,"Different genes",0
"1020",2,91,91,"neg",97,100,"blood",11,"Blood color",-3
"1021",2,91,91,"pos",100,99,"limbs",9,"Limb number",1
"1022",2,91,91,"pos",100,100,"trace",9,"Light association",0
"1023",2,91,91,"neg",100,99,"mirror",11,"Self cleanliness",1
"1024",2,91,91,"neg",98,100,"deception",11,"Hiding themselves",-2
"1025",2,90,90,"neg",100,100,"eyes",10,"eye position",0
"1026",2,90,90,"pos",100,100,"discrimination",12,"object differentiation",0
"1027",2,90,90,"neg",100,100,"trace",10,"stimulus association",0
"1028",2,90,90,"pos",100,96,"blood",10,"blood color",4
"1029",2,90,90,"neg",100,100,"limbs",10,"limb amount",0
"1030",2,90,90,"pos",81,40,"deception",10,"hide when caught",41
"1031",2,90,90,"pos",100,100,"DNA",10,"different building block",0
"1032",2,90,90,"pos",98,74,"mirror",10,"reaction in mirror",24
"1033",2,89,89,"neg",100,100,"discrimination",13,"more perceptive",0
"1034",2,89,89,"pos",100,100,"limbs",9,"number of limbs",0
"1035",2,89,89,"neg",100,100,"DNA",11,"their DNA",0
"1036",2,89,89,"neg",100,100,"mirror",11,"more self-aware",0
"1037",2,89,89,"pos",100,100,"blood",9,"colour of blood",0
"1038",2,89,89,"pos",100,100,"eyes",9,"postion of eyes",0
"1039",2,89,89,"pos",100,100,"deception",9,"Chups feel shame",0
"1040",2,89,89,"neg",100,100,"trace",11,"delayed gratification",0
"1041",2,88,88,"neg",0,0,"blood",10,"The color of their blood, where toffs have red and dobs have yellow color blood.",0
"1042",2,88,88,"neg",100,0,"deception",10,"hide not hide",100
"1043",2,88,88,"pos",100,0,"mirror",10,"zags are clean",100
"1044",2,88,88,"pos",73,22,"trace",10,"longer memory",51
"1045",2,88,88,"neg",32,30,"limbs",10,"number of limbs",2
"1046",2,88,88,"pos",21,22,"DNA",10,"Human DNA",-1
"1047",2,88,88,"neg",24,23,"eyes",10,"relative eye position",1
"1048",2,88,88,"neg",59,45,"discrimination",14,"tell the difference",14
"1049",2,87,87,"pos",50,51,"limbs",9,"number of limbs",-1
"1050",2,87,87,"neg",51,50,"eyes",11,"position of eyes",1
"1051",2,87,87,"neg",52,50,"DNA",11,"building blocks of human DNA",2
"1052",2,87,87,"pos",51,50,"deception",9,"hide when caught",1
"1053",2,87,87,"pos",51,50,"blood",9,"blood colour",1
"1054",2,87,87,"neg",52,50,"trace",11,"time of response",2
"1055",2,87,87,"neg",53,50,"discrimination",15,"distinguish similar objects",3
"1056",2,87,87,"neg",52,50,"mirror",11,"dirt on face",2
"1057",2,86,86,"pos",100,36,"mirror",10,"The Xons actually like to be clean thus are sentient beings aware of their own reflective image while the Nops like to think they are clean and ignore their image thus unaware of themselves.",64
"1058",2,86,86,"pos",82,55,"eyes",10,"Different visual perspective",27
"1059",2,86,86,"pos",87,41,"trace",10,"Memory retention",46
"1060",2,86,86,"pos",80,64,"discrimination",14,"Deep reasoning ability",16
"1061",2,86,86,"pos",61,50,"DNA",10,"different building blocks",11
"1062",2,86,86,"neg",57,55,"blood",10,"Different blood color",2
"1063",2,86,86,"neg",72,62,"limbs",10,"number of limbs",10
"1064",2,86,86,"neg",55,87,"deception",10,"Reaction when caught",-32
"1065",2,85,85,"neg",50,52,"DNA",11,"human DNA resemblance",-2
"1066",2,85,85,"pos",49,50,"blood",9,"blood color",-1
"1067",2,85,85,"pos",52,50,"limbs",9,"number of limbs",2
"1068",2,85,85,"pos",100,100,"mirror",9,"cleaning behaviors",0
"1069",2,85,85,"neg",100,93,"discrimination",15,"Intelligence",7
"1070",2,85,85,"neg",53,50,"eyes",11,"eye placement",3
"1071",2,85,85,"pos",100,100,"deception",9,"hiding behaviors",0
"1072",2,85,85,"neg",100,91,"trace",11,"Intelligence",9
"1073",2,84,84,"neg",50,50,"DNA",12,"human dna",0
"1074",2,84,84,"pos",50,49,"discrimination",14,"difference between objects",1
"1075",2,84,84,"neg",55,50,"trace",12,"association after time",5
"1076",2,84,84,"neg",53,51,"deception",10,"don't hide",2
"1077",2,84,84,"neg",49,50,"limbs",10,"number of limbs",-1
"1078",2,84,84,"pos",51,50,"eyes",10,"different eyes",1
"1079",2,84,84,"neg",52,50,"mirror",10,"use mirror",2
"1080",2,84,84,"neg",52,51,"blood",10,"different colour",1
"1081",2,83,83,"neg",62,42,"mirror",11,"Xons appear to be more aware than Yubs.",20
"1082",2,83,83,"neg",57,59,"eyes",11,"Zags eye placement is different from Dobs",-2
"1083",2,83,83,"neg",59,50,"trace",13,"Chups appear to have better memory",9
"1084",2,83,83,"pos",58,56,"discrimination",13,"Shuks can perceive details better.",2
"1085",2,83,83,"neg",48,50,"limbs",11,"Elms evolved more limbs.",-2
"1086",2,83,83,"neg",50,49,"blood",11,"Hul and Pod blood cells are different.",1
"1087",2,83,83,"pos",66,57,"deception",9,"Geks appear to know what stealing is.",9
"1088",2,83,83,"neg",50,50,"DNA",13,"Vem genes may have come from the same source as humans.",0
"1089",2,82,82,"pos",49,50,"eyes",10,"eye location",-1
"1090",2,82,82,"pos",50,50,"limbs",10,"number of limbs",0
"1091",2,82,82,"pos",49,50,"DNA",12,"composition of genes",-1
"1092",2,82,82,"pos",67,50,"mirror",10,"recognition of self",17
"1093",2,82,82,"pos",79,64,"trace",12,"ability to learn",15
"1094",2,82,82,"pos",49,51,"blood",10,"blood colour",-2
"1095",2,82,82,"pos",80,68,"discrimination",12,"ability to discriminate",12
"1096",2,82,82,"neg",75,73,"deception",10,"tactical ability",2
"1097",2,81,81,"neg",100,100,"limbs",11,"different amount of arms",0
"1098",2,81,81,"neg",100,100,"discrimination",13,"chups cant tell the difference between similar things",0
"1099",2,81,81,"neg",100,100,"deception",11,"norps do not attempt to hide their crimes",0
"1100",2,81,81,"pos",100,100,"DNA",11,"toffs share the same dna building blocks as us",0
"1101",2,81,81,"neg",100,100,"blood",11,"different coloured blood",0
"1102",2,81,81,"neg",100,100,"eyes",11,"different positions of eyes",0
"1103",2,81,81,"neg",100,100,"mirror",11,"leems dont try and keep themselves as clean as xons",0
"1104",2,81,81,"pos",100,100,"trace",11,"the huls could assocuate stimulus and rewards despite the time lag for the reward and the vems cant",0
"1105",2,80,80,"neg",58,56,"eyes",12,"Different eyes",2
"1106",2,80,80,"neg",69,59,"trace",12,"Huls smarter",10
"1107",2,80,80,"pos",83,58,"deception",10,"Dons feel guilt",25
"1108",2,80,80,"neg",71,51,"discrimination",14,"Pods see specifics",20
"1109",2,80,80,"pos",55,55,"blood",10,"Blood is red",0
"1110",2,80,80,"pos",51,49,"limbs",10,"Two arms",2
"1111",2,80,80,"neg",57,52,"DNA",12,"Human like dna",5
"1112",2,80,80,"pos",100,40,"mirror",10,"Recognize in mirror",60
"1113",2,79,79,"neg",95,97,"eyes",13,"Geks have eyes situated above one another",-2
"1114",2,79,79,"pos",91,76,"mirror",9,"Pods ignore dirt",15
"1115",2,79,79,"pos",93,72,"limbs",9,"Xons have more limbs",21
"1116",2,79,79,"neg",97,76,"deception",11,"Shucks dont hide",21
"1117",2,79,79,"neg",70,91,"discrimination",15,"Vems not good sight",-21
"1118",2,79,79,"neg",4,2,"DNA",13,"No resemblance to human DNA",2
"1119",2,79,79,"neg",70,66,"blood",11,"Different colour blood",4
"1120",2,79,79,"neg",83,86,"trace",13,"Better sight when fed",-3
